index,store,brand,feat,price,AGE60,EDUC,ETHNIC,INCOME,HHLARGE,WORKWOM,HVAL150,SSTRDIST,SSTRVOL,CPDIST5,CPWVOL5,weekday,brand_dominicks,brand_minute.maid,brand_tropicana,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,logmove,datetime
4260,91,dominicks,1,1.24,0.255730611,0.144310113,0.024680506,10.53844932,0.108284634,0.289097744,0.144424674,6.292594104,2.571428571,2.089837391,0.681790161,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.4820538,2023-08-19
4261,80,dominicks,1,1.14,0.152691263,0.304465687,0.041910238,10.90950929,0.099890045,0.403603604,0.548122392,0.323594391,0.5,1.755245053,0.356535884,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.4892883,2023-08-19
4262,101,tropicana,0,2.99,0.225035218,0.174741859,0.087422017,10.65993812,0.096042271,0.390065147,0.354573672,4.849622717,0.5,2.200317948,0.342081421,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.14931567,2023-08-19
4263,91,minute.maid,0,2.68,0.255730611,0.144310113,0.024680506,10.53844932,0.108284634,0.289097744,0.144424674,6.292594104,2.571428571,2.089837391,0.681790161,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.201934351,2023-08-19
4264,129,tropicana,0,3.45,0.103412869,0.307842548,0.034128692,10.99986401,0.122080527,0.367876448,0.691439828,7.082314817,1.041666667,2.65687913,0.342210744,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.528330936,2023-08-19
4265,90,dominicks,1,1.24,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.73087153,2023-08-19
4266,51,dominicks,1,1.24,0.176159718,0.171916711,0.025425719,10.62083942,0.130340815,0.313189796,0.316889001,2.102553804,1.25,2.226766425,0.310202569,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.3457841,2023-08-19
4267,132,tropicana,0,3.04,0.139617348,0.264528441,0.273974204,10.61915425,0.129984231,0.352754754,0.148870968,2.312046161,1.5625,2.795615017,0.478339596,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.100525506,2023-08-19
4268,75,dominicks,1,1.24,0.207699493,0.219548453,0.415999466,9.867082871,0.063964709,0.315583259,0.496,7.192666501,2.230769231,1.375126442,0.703181889,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.08251171,2023-08-19
4269,112,tropicana,0,3.04,0.08972372,0.329898517,0.069710243,10.88265918,0.096660967,0.440164355,0.56065207,3.101112587,0.535714286,3.017842945,0.311666297,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.626943225,2023-08-19
4270,95,minute.maid,0,2.8,0.230717504,0.085642082,0.096900007,10.38347245,0.105074321,0.292846213,0.042876284,8.551712371,1.428571429,2.007203953,0.489206218,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.348537825,2023-08-19
4271,54,dominicks,1,1.24,0.090222278,0.421125644,0.046640859,10.91089788,0.103522408,0.43671875,0.646023263,4.899564267,1.333333333,1.963412365,0.645830051,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.96681803,2023-08-19
4272,100,dominicks,1,1.24,0.136995144,0.049550286,0.564086801,10.0365751,0.216354344,0.267233951,0.011117974,8.369534986,1.115384615,2.109824346,0.197683955,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.9516448,2023-08-19
4273,50,tropicana,0,3.04,0.153357376,0.128764278,0.07092564,10.58930796,0.111798396,0.3242127,0.240180587,2.767046304,0.727272727,1.939328534,0.470972765,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.847762538,2023-08-19
4274,104,tropicana,0,3.51,0.135286373,0.249684461,0.039405624,10.69885282,0.117514274,0.405306896,0.407496492,11.94482409,1.052631579,1.342004856,0.189129482,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.82244473,2023-08-19
4275,59,minute.maid,0,2.48,0.110818913,0.233036093,0.024246568,10.7150398,0.140676118,0.390696107,0.292651757,0.217274596,1.0,3.331154049,0.395539036,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.82244473,2023-08-19
4276,75,minute.maid,0,2.85,0.207699493,0.219548453,0.415999466,9.867082871,0.063964709,0.315583259,0.496,7.192666501,2.230769231,1.375126442,0.703181889,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.435549202,2023-08-19
4277,21,tropicana,0,2.99,0.066896458,0.17750345,0.105038777,10.71619397,0.164179104,0.406070931,0.123485737,0.267524672,1.05,1.953944431,0.602073176,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.184234774,2023-08-19
4278,106,dominicks,1,1.24,0.109887349,0.157939308,0.19058587,10.50684678,0.146638759,0.367482993,0.099963249,6.250902694,0.904761905,0.991094709,0.103491755,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.8052736,2023-08-19
4279,94,minute.maid,0,2.44,0.103002197,0.229390404,0.059311691,10.7445158,0.128111377,0.402313223,0.367446809,3.960019335,1.494736842,1.804932958,0.42732801,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.903815212,2023-08-19
4280,80,minute.maid,0,2.35,0.152691263,0.304465687,0.041910238,10.90950929,0.099890045,0.403603604,0.548122392,0.323594391,0.5,1.755245053,0.356535884,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.929567708,2023-08-19
4281,124,tropicana,0,2.99,0.119625811,0.261875835,0.572355861,10.25895677,0.12494986,0.348518562,0.416315588,6.328746874,0.727272727,1.793795763,0.202168946,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.312174678,2023-08-19
4282,53,minute.maid,0,2.83,0.300278681,0.2703835,0.065722248,10.60000405,0.113686757,0.312635693,0.441323063,10.45970992,1.0,2.132004658,0.332950694,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.392989588,2023-08-19
4283,110,dominicks,1,1.24,0.114956688,0.167553191,0.152944449,10.52085999,0.161950632,0.404314087,0.232741256,8.458996675,0.954545455,2.335458124,0.321927182,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.98867682,2023-08-19
4284,130,minute.maid,0,2.8,0.145117314,0.143406846,0.984896319,9.966650127,0.111081513,0.337029744,0.080565371,17.85595081,1.636363636,0.951815576,0.094561751,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.462948177,2023-08-19
4285,52,minute.maid,0,2.85,0.152241195,0.372927296,0.084898613,11.05101698,0.101976511,0.393476864,0.727728684,4.793439152,1.055555556,2.533671515,0.334511569,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.831711918,2023-08-19
4286,95,tropicana,0,3.56,0.230717504,0.085642082,0.096900007,10.38347245,0.105074321,0.292846213,0.042876284,8.551712371,1.428571429,2.007203953,0.489206218,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.009030685,2023-08-19
4287,119,dominicks,1,1.14,0.121574965,0.279952033,0.049584956,10.75271926,0.089350352,0.462266179,0.459405941,2.213790697,1.153846154,2.71959438,0.722367357,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.86084345,2023-08-19
4288,109,minute.maid,0,2.85,0.151055656,0.476916693,0.060687451,11.23319833,0.114171257,0.340806694,0.878804348,7.481499805,0.714285714,2.416943478,0.394100191,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.182763604,2023-08-19
4289,68,tropicana,0,2.99,0.181417756,0.159721511,0.220991053,10.1883657,0.108476376,0.330539657,0.218654434,6.650601624,1.538461538,1.626191859,0.125092069,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.071537969,2023-08-19
4290,90,minute.maid,0,2.79,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.920083199,2023-08-19
4291,114,tropicana,0,3.04,0.182173295,0.094424515,0.441169508,10.34794899,0.111967075,0.307476963,0.009842116,4.935835625,1.454545455,3.239227061,0.147758687,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.60153434,2023-08-19
4292,52,dominicks,1,1.24,0.152241195,0.372927296,0.084898613,11.05101698,0.101976511,0.393476864,0.727728684,4.793439152,1.055555556,2.533671515,0.334511569,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.95458886,2023-08-19
4293,49,dominicks,1,1.24,0.187473187,0.319949969,0.038352638,10.80675383,0.10247191,0.346411721,0.431708991,3.439418592,2.272727273,1.807235771,0.920568958,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.86574542,2023-08-19
4294,47,tropicana,0,2.99,0.125798297,0.140598651,0.120675891,10.63532646,0.145731588,0.398027021,0.335671343,4.910910687,2.028571429,1.967744964,0.794855358,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.236420527,2023-08-19
4295,8,minute.maid,0,2.51,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.647519453,2023-08-19
4296,70,dominicks,1,0.92,0.190235804,0.165669605,0.162860821,10.41235125,0.110542664,0.32772939,0.049271137,3.909329477,0.5,3.527768437,0.367773151,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.70056618,2023-08-19
4297,115,dominicks,1,1.24,0.060280055,0.406312482,0.043971995,10.94748525,0.151332196,0.405279954,0.64424253,4.837982618,0.952380952,1.717685861,0.350483258,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.8130356,2023-08-19
4298,84,minute.maid,0,2.64,0.122100005,0.188094318,0.02963639,10.76561773,0.161592506,0.346358237,0.491441083,0.966161669,1.684210526,1.582358998,0.618634025,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.42156296,2023-08-19
4299,91,tropicana,0,3.51,0.255730611,0.144310113,0.024680506,10.53844932,0.108284634,0.289097744,0.144424674,6.292594104,2.571428571,2.089837391,0.681790161,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.454719949,2023-08-19
4300,40,minute.maid,0,2.3,0.1818518,0.072128605,0.044053067,10.55025042,0.126812989,0.306107955,0.068989386,1.086386161,0.4,1.28992007,0.444661211,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.733594062,2023-08-19
4301,100,minute.maid,0,2.99,0.136995144,0.049550286,0.564086801,10.0365751,0.216354344,0.267233951,0.011117974,8.369534986,1.115384615,2.109824346,0.197683955,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.435549202,2023-08-19
4302,92,tropicana,0,3.51,0.137827632,0.27012665,0.375388716,10.65780038,0.15049505,0.323033209,0.134417808,3.764544229,2.25,1.591835871,0.348654011,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.624618986,2023-08-19
4303,98,tropicana,0,3.04,0.24920053,0.051702821,0.164963731,10.57359638,0.125409403,0.299584392,0.009843473,6.23035712,1.5,3.133176717,0.381569368,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.577723691,2023-08-19
4304,112,dominicks,1,1.14,0.08972372,0.329898517,0.069710243,10.88265918,0.096660967,0.440164355,0.56065207,3.101112587,0.535714286,3.017842945,0.311666297,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.11161173,2023-08-19
4305,56,dominicks,1,1.24,0.192888549,0.237550719,0.041356019,10.83182543,0.105927922,0.362168183,0.578125,4.865720568,0.533333333,2.998578338,0.496126662,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.69702291,2023-08-19
4306,81,dominicks,1,1.24,0.181118938,0.234201612,0.073961623,10.71993585,0.088337065,0.42954279,0.478846154,3.768907476,0.791666667,1.132215571,0.379390304,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.49971864,2023-08-19
4307,118,tropicana,0,3.51,0.289442379,0.224725883,0.040669145,10.63236378,0.090132827,0.354977468,0.475752773,1.945508831,0.923076923,2.046488588,0.513721734,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.363575703,2023-08-19
4308,52,tropicana,0,3.56,0.152241195,0.372927296,0.084898613,11.05101698,0.101976511,0.393476864,0.727728684,4.793439152,1.055555556,2.533671515,0.334511569,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.822322178,2023-08-19
4309,5,minute.maid,0,2.69,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.938006577,2023-08-19
4310,106,tropicana,0,2.99,0.109887349,0.157939308,0.19058587,10.50684678,0.146638759,0.367482993,0.099963249,6.250902694,0.904761905,0.991094709,0.103491755,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.87245515,2023-08-19
4311,119,tropicana,0,3.04,0.121574965,0.279952033,0.049584956,10.75271926,0.089350352,0.462266179,0.459405941,2.213790697,1.153846154,2.71959438,0.722367357,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.754002934,2023-08-19
4312,32,tropicana,0,3.56,0.254953032,0.198259861,0.031938514,10.67447502,0.080251365,0.344152081,0.538346427,6.497971979,0.52173913,3.337253941,0.365659802,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.979164649,2023-08-19
4313,80,tropicana,0,3.19,0.152691263,0.304465687,0.041910238,10.90950929,0.099890045,0.403603604,0.548122392,0.323594391,0.5,1.755245053,0.356535884,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.317938383,2023-08-19
4314,115,tropicana,0,3.51,0.060280055,0.406312482,0.043971995,10.94748525,0.151332196,0.405279954,0.64424253,4.837982618,0.952380952,1.717685861,0.350483258,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.093357017,2023-08-19
4315,89,minute.maid,0,2.75,0.205811359,0.053349435,0.353053696,10.30811898,0.158335448,0.297890415,0.00250941,7.139074251,1.526315789,1.734594238,0.232061895,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.803273983,2023-08-19
4316,18,minute.maid,0,2.38,0.272313368,0.072246456,0.074417144,10.39197554,0.097937631,0.313907719,0.093351946,1.980307092,0.666666667,1.684315129,0.154224764,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.086136769,2023-08-19
4317,59,dominicks,1,1.14,0.110818913,0.233036093,0.024246568,10.7150398,0.140676118,0.390696107,0.292651757,0.217274596,1.0,3.331154049,0.395539036,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.62910722,2023-08-19
4318,101,minute.maid,0,2.74,0.225035218,0.174741859,0.087422017,10.65993812,0.096042271,0.390065147,0.354573672,4.849622717,0.5,2.200317948,0.342081421,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.812843434,2023-08-19
4319,84,dominicks,1,1.24,0.122100005,0.188094318,0.02963639,10.76561773,0.161592506,0.346358237,0.491441083,0.966161669,1.684210526,1.582358998,0.618634025,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.22021745,2023-08-19
4320,103,minute.maid,0,2.46,0.058053966,0.194621102,0.187760899,10.58524512,0.204916868,0.36129428,0.090007348,5.100649474,1.2,3.300102441,0.421982695,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.184234774,2023-08-19
4321,53,dominicks,1,1.24,0.300278681,0.2703835,0.065722248,10.60000405,0.113686757,0.312635693,0.441323063,10.45970992,1.0,2.132004658,0.332950694,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.94460398,2023-08-19
4322,71,dominicks,1,1.24,0.26807087,0.159588077,0.074828009,10.40483843,0.075013729,0.303101737,0.163882428,6.673879403,1.45,1.818358986,0.266474174,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.81946855,2023-08-19
4323,95,dominicks,1,1.24,0.230717504,0.085642082,0.096900007,10.38347245,0.105074321,0.292846213,0.042876284,8.551712371,1.428571429,2.007203953,0.489206218,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.87183928,2023-08-19
4324,121,tropicana,0,3.04,0.16358133,0.35061287,0.039173539,10.94992897,0.091693756,0.382304265,0.61086249,3.751225161,1.090909091,2.069345766,0.559533568,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.093357017,2023-08-19
4325,100,tropicana,0,2.99,0.136995144,0.049550286,0.564086801,10.0365751,0.216354344,0.267233951,0.011117974,8.369534986,1.115384615,2.109824346,0.197683955,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.17616292,2023-08-19
4326,48,minute.maid,0,2.84,0.097921961,0.303260384,0.099491703,10.75602879,0.07848683,0.459682823,0.303356282,4.65068687,1.615384615,2.198071182,0.904416734,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.449342525,2023-08-19
4327,116,minute.maid,0,2.61,0.18817339,0.259224748,0.033137058,10.69711335,0.117657192,0.35563513,0.308160505,3.215079635,1.666666667,1.55776418,0.812883335,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.502688505,2023-08-19
4328,92,dominicks,1,1.24,0.137827632,0.27012665,0.375388716,10.65780038,0.15049505,0.323033209,0.134417808,3.764544229,2.25,1.591835871,0.348654011,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.72208368,2023-08-19
4329,77,tropicana,0,3.19,0.10110045,0.376871097,0.073507887,10.98312087,0.118093174,0.414163823,0.624113475,1.875487675,1.176470588,2.510313339,0.554352329,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.577723691,2023-08-19
4330,129,minute.maid,0,2.59,0.103412869,0.307842548,0.034128692,10.99986401,0.122080527,0.367876448,0.691439828,7.082314817,1.041666667,2.65687913,0.342210744,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.034080407,2023-08-19
4331,47,dominicks,1,1.24,0.125798297,0.140598651,0.120675891,10.63532646,0.145731588,0.398027021,0.335671343,4.910910687,2.028571429,1.967744964,0.794855358,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.08251171,2023-08-19
4332,49,minute.maid,0,2.81,0.187473187,0.319949969,0.038352638,10.80675383,0.10247191,0.346411721,0.431708991,3.439418592,2.272727273,1.807235771,0.920568958,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.050703382,2023-08-19
4333,67,tropicana,0,3.04,0.210272984,0.284394654,0.050539779,10.79695991,0.101871469,0.385157627,0.376326075,1.63276453,1.785714286,1.929939975,1.143366607,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.462948177,2023-08-19
4334,92,minute.maid,0,2.58,0.137827632,0.27012665,0.375388716,10.65780038,0.15049505,0.323033209,0.134417808,3.764544229,2.25,1.591835871,0.348654011,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.723231275,2023-08-19
4335,44,tropicana,0,3.51,0.190982776,0.329738388,0.037632074,10.86915875,0.116388096,0.340794382,0.64268521,6.134798707,0.615384615,1.64310311,0.539190205,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.636219898,2023-08-19
4336,74,minute.maid,0,2.89,0.307397856,0.07119776,0.041542429,10.48001664,0.090196478,0.297796572,0.15625,7.05964577,0.666666667,2.533639879,0.394653498,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.184234774,2023-08-19
4337,81,minute.maid,0,2.74,0.181118938,0.234201612,0.073961623,10.71993585,0.088337065,0.42954279,0.478846154,3.768907476,0.791666667,1.132215571,0.379390304,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.61323038,2023-08-19
4338,51,minute.maid,0,2.77,0.176159718,0.171916711,0.025425719,10.62083942,0.130340815,0.313189796,0.316889001,2.102553804,1.25,2.226766425,0.310202569,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.407378325,2023-08-19
4339,54,minute.maid,0,2.78,0.090222278,0.421125644,0.046640859,10.91089788,0.103522408,0.43671875,0.646023263,4.899564267,1.333333333,1.963412365,0.645830051,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.253227646,2023-08-19
4340,84,tropicana,0,3.51,0.122100005,0.188094318,0.02963639,10.76561773,0.161592506,0.346358237,0.491441083,0.966161669,1.684210526,1.582358998,0.618634025,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.090708716,2023-08-19
4341,2,minute.maid,0,2.98,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.253227646,2023-08-19
4342,107,tropicana,0,3.51,0.261867453,0.273051907,0.025624482,10.82713119,0.094316953,0.311220523,0.533949633,5.821370205,1.19047619,1.994644862,0.300364461,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.946374826,2023-08-19
4343,67,dominicks,1,1.14,0.210272984,0.284394654,0.050539779,10.79695991,0.101871469,0.385157627,0.376326075,1.63276453,1.785714286,1.929939975,1.143366607,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.50682691,2023-08-19
4344,2,tropicana,0,3.56,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.68067166,2023-08-19
4345,21,dominicks,1,1.14,0.066896458,0.17750345,0.105038777,10.71619397,0.164179104,0.406070931,0.123485737,0.267524672,1.05,1.953944431,0.602073176,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.20813793,2023-08-19
4346,33,tropicana,0,2.99,0.134169965,0.419688004,0.130127179,10.34592726,0.013506356,0.472308288,0.862559242,3.129556199,2.416666667,0.867215261,0.752824617,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.859363449,2023-08-19
4347,62,tropicana,0,3.56,0.222534262,0.517760337,0.026510896,11.23619652,0.103979265,0.322765158,0.916699488,5.452685258,0.705882353,2.184049779,0.201722445,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.221478116,2023-08-19
4348,45,minute.maid,0,2.36,0.128857348,0.280150164,0.087233873,10.74537796,0.083717204,0.464112624,0.342017119,3.158816596,1.25,2.891890631,0.887524737,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.363575703,2023-08-19
4349,74,tropicana,0,3.51,0.307397856,0.07119776,0.041542429,10.48001664,0.090196478,0.297796572,0.15625,7.05964577,0.666666667,2.533639879,0.394653498,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.636219898,2023-08-19
4350,40,tropicana,0,2.66,0.1818518,0.072128605,0.044053067,10.55025042,0.126812989,0.306107955,0.068989386,1.086386161,0.4,1.28992007,0.444661211,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.42156296,2023-08-19
4351,89,tropicana,0,2.99,0.205811359,0.053349435,0.353053696,10.30811898,0.158335448,0.297890415,0.00250941,7.139074251,1.526315789,1.734594238,0.232061895,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.743850562,2023-08-19
4352,83,tropicana,0,3.19,0.200834686,0.145984905,0.107628101,10.45607873,0.098153547,0.330632306,0.050756901,1.346800846,1.6,3.901358126,0.261860719,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.577723691,2023-08-19
4353,68,dominicks,1,1.24,0.181417756,0.159721511,0.220991053,10.1883657,0.108476376,0.330539657,0.218654434,6.650601624,1.538461538,1.626191859,0.125092069,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.04745554,2023-08-19
4354,14,tropicana,0,3.56,0.213949275,0.348293024,0.034178744,11.04392933,0.107894294,0.362305746,0.750769908,3.320947571,0.75,2.359891293,0.73181003,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.528330936,2023-08-19
4355,76,dominicks,1,1.24,0.149192423,0.087711787,0.425324028,10.1406129,0.144373905,0.296352584,0.096330275,3.558380317,0.909090909,1.07563146,0.214416531,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.75427036,2023-08-19
4356,12,tropicana,0,2.99,0.178341405,0.253412969,0.380697988,9.996659083,0.057212416,0.390941597,0.386627907,9.198733552,1.111111111,0.83930322,0.10599881,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.515469358,2023-08-19
4357,121,dominicks,1,1.14,0.16358133,0.35061287,0.039173539,10.94992897,0.091693756,0.382304265,0.61086249,3.751225161,1.090909091,2.069345766,0.559533568,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0775783,2023-08-19
