,logmove
3220,8.702177866
3221,8.850230966
3222,9.768354879
3223,8.831711918
3224,8.110126802
3225,8.841014311
3226,8.184234774
3227,8.030084094
3228,8.60153434
3229,8.987196821
3230,8.553332238
3231,9.481893063
3232,8.51559191
3233,9.195835686
3234,7.592870288
3235,9.84585844
3236,9.2023082
3237,9.77201119
3238,8.921057018
3239,9.221478116
3240,8.462948177
3241,9.312174678
3242,7.685243608
3243,9.715711145
3244,9.056722883
3245,8.859363449
3246,9.086136769
3247,9.447150114
3248,8.822322178
3249,9.442086812
3250,8.61323038
3251,9.00307017
3252,8.333270353
3253,9.189321005
3254,8.070906089
3255,8.979164649
3256,8.868413285
3257,7.943072717
3258,8.30201781
3259,9.093357017
3260,8.783855897
3261,8.363575703
3262,8.691482577
3263,7.491087594
3264,9.711842668
3265,9.17616292
3266,9.340666634
3267,9.592605087
3268,9.169518378
3269,8.636219898
3270,8.462948177
3271,7.965545573
3272,10.11212642
3273,8.219326094
3274,8.050703382
3275,9.100525506
3276,8.783855897
3277,8.636219898
3278,9.323669057
3279,8.219326094
3280,9.711842668
3281,8.236420527
3282,8.184234774
3283,8.030084094
3284,9.093357017
3285,9.335032816
3286,8.435549202
3287,9.064157862
3288,9.67231183
3289,9.400630098
3290,9.656051309
3291,9.107642974
3292,9.477003077
3293,9.631153757
3294,8.61323038
3295,8.090708716
3296,7.796469243
3297,9.954940834
3298,9.29468152
3299,9.034080407
3300,8.489616424
3301,7.896552702
3302,9.156095357
3303,8.850230966
3304,7.943072717
3305,9.182763604
3306,9.195835686
3307,8.702177866
3308,9.574983486
3309,9.538780437
3310,8.841014311
3311,8.743850562
3312,8.99516499
3313,8.392989588
3314,8.201934351
3315,9.189321005
3316,8.68067166
3317,9.018695488
3318,9.107642974
3319,7.769800996
3320,8.733594062
3321,8.51559191
3322,7.685243608
3323,8.868413285
3324,7.965545573
3325,8.030084094
3326,8.528330936
3327,9.761001904
3328,8.236420527
3329,8.754002934
3330,9.436997743
3331,7.98752448
3332,8.449342525
3333,7.87245515
3334,9.215128889
3335,8.070906089
3336,9.026417534
3337,8.962904128
3338,9.852615222
3339,8.184234774
3340,8.589699882
3341,7.943072717
3342,8.129174997
3343,7.847762538
3344,9.221478116
3345,8.14786713
3346,8.565602331
3347,8.30201781
3348,8.528330936
3349,8.435549202
3350,8.14786713
3351,9.064157862
3352,9.234056899
3353,8.476371197
3354,8.929567708
3355,8.070906089
3356,8.793612072
3357,8.712759975
3358,8.61323038
3359,9.100525506
3360,8.476371197
3361,8.886270902
3362,9.329367078
3363,9.501217335
3364,7.203405521
3365,8.987196821
3366,8.60153434
3367,8.903815212
3368,9.093357017
3369,9.169518378
3370,8.317766167
3371,8.184234774
3372,8.201934351
3373,8.378390789
3374,8.859363449
3375,8.912473275
3376,8.912473275
3377,8.938006577
3378,7.769800996
3379,8.407378325
3380,9.738612909
3381,8.110126802
3382,7.416979621
3383,7.769800996
3384,8.553332238
3385,9.78290059
3386,8.636219898
3387,7.965545573
3388,9.312174678
3389,8.219326094
3390,9.195835686
3391,10.06424493
3392,8.7740036
3393,8.070906089
3394,9.340666634
3395,8.348537825
3396,7.847762538
3397,9.505990614
3398,8.236420527
3399,8.269756948
3400,9.29468152
3401,7.965545573
3402,7.655390645
3403,9.128696383
3404,8.702177866
3405,8.540909718
3406,8.691482577
3407,8.333270353
3408,9.064157862
3409,8.946374826
3410,8.7740036
3411,10.03381381
3412,10.64808802
3413,10.1478445
3414,10.76553327
3415,8.528330936
3416,8.636219898
3417,8.269756948
3418,7.965545573
3419,8.723231275
3420,8.565602331
3421,8.462948177
3422,10.07238609
3423,8.754002934
3424,10.17504024
3425,8.528330936
3426,10.45414909
3427,9.543378146
3428,9.335032816
3429,9.323669057
3430,8.236420527
3431,10.93766798
3432,8.236420527
3433,8.723231275
3434,10.65716523
3435,8.184234774
3436,9.041685006
3437,10.71849832
3438,10.30521234
3439,9.010913347
3440,8.14786713
3441,10.83848227
3442,9.368369236
3443,8.589699882
3444,8.691482577
3445,10.47604777
3446,8.449342525
3447,8.201934351
3448,10.17990643
3449,7.98752448
3450,10.52707027
3451,8.733594062
3452,10.36545901
3453,8.946374826
3454,8.929567708
3455,10.27035042
3456,7.714231145
3457,8.476371197
3458,8.822322178
3459,9.034080407
3460,8.553332238
3461,8.407378325
3462,7.98752448
3463,7.592870288
3464,11.03720955
3465,8.14786713
3466,10.15034763
3467,11.86234213
3468,8.733594062
3469,8.219326094
3470,8.333270353
3471,8.253227646
3472,9.961001459
3473,8.921057018
3474,8.009030685
3475,8.793612072
3476,8.577723691
3477,10.39525267
3478,8.528330936
3479,9.76468515
3480,8.61323038
3481,8.66974259
3482,8.733594062
3483,8.009030685
3484,10.4778512
3485,10.39915893
3486,8.317766167
3487,9.107642974
3488,9.288781798
3489,8.110126802
3490,9.951896692
3491,8.929567708
3492,8.764053269
3493,8.783855897
3494,8.184234774
3495,10.04498712
3496,10.3614186
3497,8.733594062
3498,7.98752448
3499,10.0024275
3500,8.129174997
3501,10.5406991
3502,7.491087594
3503,10.98108047
3504,7.920083199
3505,11.2514568
3506,7.714231145
3507,7.896552702
3508,9.323669057
3509,8.938006577
3510,10.8472378
3511,10.10952564
3512,8.658692754
3513,8.009030685
3514,8.407378325
3515,8.954673629
3516,8.971067439
3517,10.75602879
3518,9.933434629
3519,10.7722673
3520,9.14931567
3521,7.624618986
3522,8.348537825
3523,8.987196821
3524,10.46698153
3525,8.658692754
3526,10.66914142
3527,8.489616424
3528,10.79875892
3529,10.64351832
3530,8.462948177
3531,10.90411943
3532,8.954673629
3533,8.51559191
3534,8.166216269
3535,10.65867012
3536,8.540909718
3537,8.859363449
3538,10.56905797
3539,10.93994071
3540,10.69991308
3541,9.69621735
3542,7.920083199
3543,10.18233068
3544,8.868413285
3545,10.01966931
3546,10.29661014
3547,8.110126802
3548,8.110126802
3549,8.822322178
3550,10.46515837
3551,10.90058378
3552,8.14786713
3553,8.184234774
3554,9.821843564
3555,8.090708716
3556,8.050703382
3557,10.46333189
3558,9.041685006
3559,8.647519453
3560,8.090708716
3561,9.221478116
3562,8.42156296
3563,8.42156296
3564,8.946374826
3565,10.89821971
3566,8.14786713
3567,11.05253944
3568,11.1324261
3569,8.589699882
3570,8.407378325
3571,7.965545573
3572,8.877381955
3573,8.929567708
3574,8.929567708
3575,10.89585004
3576,8.647519453
3577,8.462948177
3578,8.812843434
3579,9.442086812
3580,10.63739273
3581,8.51559191
3582,10.17504024
3583,8.030084094
3584,9.114710141
3585,8.201934351
3586,8.7740036
3587,9.093357017
3588,7.685243608
3589,8.489616424
3590,11.02581637
3591,8.110126802
3592,8.647519453
3593,10.77762207
3594,10.28793329
3595,11.65442503
3596,10.16523624
3597,10.69557468
3598,9.869310101
3599,8.658692754
3600,8.895081532
3601,8.30201781
3602,8.733594062
3603,8.30201781
3604,8.624791202
3605,8.754002934
3606,8.841014311
3607,9.142489705
3608,11.08152698
3609,10.82711133
3610,8.090708716
3611,8.66974259
3612,8.363575703
3613,9.312174678
3614,9.761001904
3615,10.5934296
3616,7.896552702
3617,8.528330936
3618,8.050703382
3619,10.60142325
3620,8.68067166
3621,8.110126802
3622,8.201934351
3623,9.45720045
3624,8.42156296
3625,10.196754
3626,8.110126802
3627,8.723231275
3628,10.30735138
3629,8.733594062
3630,8.51559191
3631,9.010913347
3632,9.17616292
3633,8.253227646
3634,8.61323038
3635,9.828764006
3636,7.87245515
3637,9.635346635
3638,10.32009041
3639,7.98752448
3640,9.135616826
3641,8.565602331
3642,8.378390789
3643,9.114710141
3644,8.99516499
3645,9.221478116
3646,9.405907156
3647,9.832206351
3648,9.945780465
3649,9.114710141
3650,9.17616292
3651,9.951896692
3652,9.373818841
3653,8.803273983
3654,9.731037116
3655,7.847762538
3656,8.929567708
3657,9.078864009
3658,9.566054855
3659,9.557045785
3660,9.258749511
3661,8.702177866
3662,8.110126802
3663,9.323669057
3664,9.515469358
3665,9.258749511
3666,9.639522007
3667,9.018695488
3668,8.589699882
3669,9.885730831
3670,9.76468515
3671,8.577723691
3672,8.743850562
3673,8.392989588
3674,8.946374826
3675,9.561560465
3676,9.026417534
3677,9.36288977
3678,8.979164649
3679,10.25019297
3680,9.258749511
3681,9.496421163
3682,9.276876896
3683,9.312174678
3684,9.486759252
3685,9.543378146
3686,9.368369236
3687,9.734832187
3688,8.489616424
3689,8.764053269
3690,9.100525506
3691,9.071537969
3692,9.17616292
3693,9.842462851
3694,9.086136769
3695,9.162829389
3696,8.962904128
3697,8.764053269
3698,9.034080407
3699,8.7740036
3700,8.921057018
3701,9.121727714
3702,8.61323038
3703,9.467150781
3704,9.467150781
3705,8.712759975
3706,9.761001904
3707,9.246479419
3708,9.227787286
3709,8.868413285
3710,9.056722883
3711,9.588228712
3712,9.208739091
3713,9.156095357
3714,8.565602331
3715,9.221478116
3716,9.312174678
3717,9.064157862
3718,8.99516499
3719,9.793672687
3720,9.515469358
3721,8.929567708
3722,7.98752448
3723,9.942708266
3724,9.093357017
3725,9.240287448
3726,8.938006577
3727,9.135616826
3728,9.426741242
3729,8.476371197
3730,8.407378325
3731,8.577723691
3732,8.877381955
3733,8.743850562
3734,9.592605087
3735,8.929567708
3736,9.100525506
3737,8.236420527
3738,9.114710141
3739,8.822322178
3740,8.868413285
3741,8.476371197
3742,9.405907156
3743,8.166216269
3744,8.886270902
3745,9.821843564
3746,8.954673629
3747,9.520175249
3748,7.769800996
3749,8.66974259
3750,9.00307017
3751,8.589699882
3752,9.574983486
3753,8.462948177
3754,8.979164649
3755,9.534161491
3756,9.609921537
3757,9.071537969
3758,9.626943225
3759,9.29468152
3760,9.825309772
3761,9.221478116
3762,9.252633284
3763,8.929567708
3764,9.688312171
3765,9.609921537
3766,9.240287448
3767,8.449342525
3768,9.505990614
3769,9.529521112
3770,9.534161491
3771,9.221478116
3772,9.2023082
3773,8.565602331
3774,10.22730867
3775,8.7740036
3776,8.793612072
3777,9.221478116
3778,8.921057018
3779,8.702177866
3780,9.121727714
3781,8.68067166
3782,9.208739091
3783,9.515469358
3784,8.859363449
3785,9.814874894
3786,10.21332243
3787,8.859363449
3788,8.954673629
3789,9.258749511
3790,8.589699882
3791,8.812843434
3792,9.128696383
3793,9.373818841
3794,9.351839934
3795,9.379238908
3796,7.742402022
3797,9.128696383
3798,9.041685006
3799,9.17616292
3800,10.11988842
3801,9.121727714
3802,9.010913347
3803,9.182763604
3804,9.357380115
3805,8.253227646
3806,9.416378455
3807,9.55251063
3808,8.435549202
3809,9.36288977
3810,9.30054664
3811,10.42797937
3812,8.407378325
3813,8.743850562
3814,8.647519453
3815,8.723231275
3816,8.528330936
3817,9.17616292
3818,9.30054664
3819,9.195835686
3820,9.719564714
3821,9.2023082
3822,9.270870872
3823,8.502688505
3824,9.010913347
3825,9.340666634
3826,9.114710141
3827,8.66974259
3828,9.491601877
3829,9.282847063
3830,8.286017468
3831,8.886270902
3832,8.636219898
3833,9.55251063
3834,9.379238908
3835,9.67633598
3836,9.491601877
3837,9.288781798
3838,9.215128889
3839,9.462187991
3840,8.962904128
3841,8.624791202
3842,8.859363449
3843,9.496421163
3844,8.647519453
3845,8.841014311
3846,9.731037116
3847,9.30054664
3848,9.592605087
3849,9.357380115
3850,8.743850562
3851,10.00532186
3852,9.467150781
3853,7.920083199
3854,8.831711918
3855,8.979164649
3856,10.41655067
3857,9.276876896
3858,9.793672687
3859,9.340666634
3860,8.68067166
3861,9.711842668
3862,9.631153757
3863,9.651944527
3864,8.733594062
3865,8.269756948
3866,8.647519453
3867,8.912473275
3868,9.335032816
3869,9.114710141
3870,8.68067166
3871,9.426741242
3872,9.757305042
3873,9.462187991
3874,8.877381955
3875,8.363575703
3876,9.234056899
3877,9.056722883
3878,8.14786713
3879,9.421573272
3880,10.89109379
3881,8.050703382
3882,7.249925537
3883,8.378390789
3884,8.236420527
3885,8.51559191
3886,9.00307017
3887,9.276876896
3888,9.797237753
3889,7.896552702
3890,10.7722673
3891,9.282847063
3892,6.356107661
3893,10.03661887
3894,8.702177866
3895,10.96571244
3896,10.9634976
3897,7.049254841
3898,10.70566849
3899,8.050703382
3900,9.049232212
3901,10.6661608
3902,8.348537825
3903,6.866933285
3904,7.526178913
3905,7.249925537
3906,7.847762538
3907,8.577723691
3908,7.87245515
3909,7.336936914
3910,8.51559191
3911,10.64504387
3912,6.238324625
3913,8.803273983
3914,8.070906089
3915,8.030084094
3916,7.896552702
3917,10.75192762
3918,10.06424493
3919,11.03617916
3920,7.624618986
3921,10.96571244
3922,9.36288977
3923,10.44488118
3924,8.841014311
3925,10.15034763
3926,10.42608363
3927,8.99516499
3928,6.866933285
3929,6.356107661
3930,8.050703382
3931,8.009030685
3932,8.219326094
3933,8.269756948
3934,10.43552657
3935,9.643680017
3936,11.09813703
3937,6.461468176
3938,10.45230236
3939,10.8372252
3940,9.156095357
3941,9.379238908
3942,10.74090822
3943,10.29444797
3944,10.23881628
3945,7.742402022
3946,8.895081532
3947,7.294377299
3948,7.82244473
3949,7.454719949
3950,11.27121053
3951,8.236420527
3952,10.8620712
3953,7.103322063
3954,9.026417534
3955,7.154615357
3956,8.253227646
3957,10.41655067
3958,10.35939226
3959,10.854682
3960,8.712759975
3961,7.82244473
3962,9.561560465
3963,7.769800996
3964,7.742402022
3965,10.66765222
3966,8.877381955
3967,7.491087594
3968,9.114710141
3969,10.57070135
3970,10.26367632
3971,8.51559191
3972,7.82244473
3973,8.938006577
3974,9.804329981
3975,10.33058368
3976,6.866933285
3977,10.43927892
3978,7.336936914
3979,9.951896692
3980,8.528330936
3981,11.24645679
3982,8.712759975
3983,8.462948177
3984,9.29468152
3985,7.847762538
3986,10.45966888
3987,10.50276352
3988,10.62658181
3989,7.965545573
3990,9.026417534
3991,7.049254841
3992,10.55247384
3993,8.743850562
3994,8.392989588
3995,9.135616826
3996,11.07658869
3997,10.37148918
3998,10.68391274
3999,10.75192762
4000,6.992096427
4001,10.25245285
4002,8.912473275
4003,7.103322063
4004,9.832206351
4005,10.59663473
4006,9.018695488
4007,10.24110199
4008,7.454719949
4009,8.938006577
4010,8.14786713
4011,7.847762538
4012,5.768320996
4013,6.723832441
4014,10.94334015
4015,7.103322063
4016,7.154615357
4017,8.733594062
4018,9.431882642
4019,6.797940413
4020,10.36747311
4021,11.21073871
4022,8.540909718
4023,8.236420527
4024,8.733594062
4025,6.992096427
4026,8.565602331
4027,7.049254841
4028,6.356107661
4029,6.992096427
4030,8.392989588
4031,7.714231145
4032,10.72273861
4033,8.691482577
4034,11.23890958
4035,9.951896692
4036,7.294377299
4037,8.754002934
4038,10.58375211
4039,10.26367632
4040,9.825309772
4041,9.400630098
4042,10.11212642
4043,7.454719949
4044,7.416979621
4045,9.400630098
4046,10.67359577
4047,7.491087594
4048,8.129174997
4049,7.416979621
4050,8.868413285
4051,7.714231145
4052,9.034080407
4053,9.064157862
4054,6.556778356
4055,8.462948177
4056,8.764053269
4057,10.12502982
4058,10.83091603
4059,7.416979621
4060,7.98752448
4061,10.62502781
4062,9.346268889
4063,10.44114983
4064,8.733594062
4065,7.965545573
4066,6.992096427
4067,10.51325312
4068,8.253227646
4069,7.98752448
4070,7.592870288
4071,8.269756948
4072,9.041685006
4073,9.288781798
4074,6.643789733
4075,10.29010957
4076,9.967025573
4077,10.1871616
4078,9.872615889
4079,7.769800996
4080,10.09641929
4081,10.57887801
4082,8.712759975
4083,8.702177866
4084,9.121727714
4085,7.203405521
4086,10.87789624
4087,7.377758908
4088,8.61323038
4089,5.950642553
4090,6.797940413
4091,6.356107661
4092,9.026417534
4093,7.560080465
4094,7.943072717
4095,6.797940413
4096,6.866933285
4097,6.643789733
4098,10.2791805
4099,10.77895629
4100,9.162829389
4101,10.35124557
4102,6.461468176
4103,8.030084094
4104,10.53561003
4105,10.67507616
4106,10.72414805
4107,10.36344085
4108,9.169518378
4109,8.392989588
4110,9.142489705
4111,9.234056899
4112,8.691482577
4113,9.252633284
4114,7.655390645
4115,10.51499074
4116,8.553332238
4117,7.377758908
4118,8.66974259
4119,11.34880525
4120,8.333270353
4121,8.553332238
4122,11.74111228
4123,8.540909718
4124,8.348537825
4125,8.754002934
4126,9.010913347
4127,12.1745407
4128,8.7740036
4129,8.812843434
4130,8.476371197
4131,8.253227646
4132,10.88391673
4133,11.26957921
4134,8.803273983
4135,12.13444774
4136,10.58698836
4137,8.812843434
4138,10.84599169
4139,11.28577389
4140,9.276876896
4141,9.731037116
4142,8.184234774
4143,8.090708716
4144,8.110126802
4145,10.85344514
4146,11.61937339
4147,7.526178913
4148,8.236420527
4149,9.114710141
4150,8.317766167
4151,8.954673629
4152,8.589699882
4153,11.16919495
4154,7.249925537
4155,11.85282041
4156,10.3774832
4157,9.018695488
4158,12.34618235
4159,8.553332238
4160,11.8147471
4161,8.61323038
4162,9.227787286
4163,11.23469195
4164,10.84099168
4165,8.030084094
4166,8.868413285
4167,10.42797937
4168,10.97452307
4169,8.540909718
4170,7.655390645
4171,9.605620455
4172,12.15013701
4173,8.954673629
4174,8.502688505
4175,9.135616826
4176,8.553332238
4177,11.22535005
4178,10.818177
4179,8.859363449
4180,10.49216271
4181,10.77360868
4182,8.803273983
4183,8.269756948
4184,8.577723691
4185,11.09035489
4186,8.68067166
4187,8.42156296
4188,11.92105369
4189,8.363575703
4190,11.81522025
4191,10.75602879
4192,10.87910324
4193,8.201934351
4194,9.605620455
4195,8.219326094
4196,8.253227646
4197,8.009030685
4198,8.253227646
4199,11.81095383
4200,8.476371197
4201,8.712759975
4202,8.812843434
4203,8.286017468
4204,10.25019297
4205,8.462948177
4206,12.13547849
4207,8.624791202
4208,11.3622886
4209,8.201934351
4210,8.743850562
4211,8.110126802
4212,12.18570666
4213,8.449342525
4214,11.7058572
4215,8.462948177
4216,8.7740036
4217,8.51559191
4218,8.166216269
4219,8.754002934
4220,8.850230966
4221,8.30201781
4222,8.66974259
4223,12.18407241
4224,8.658692754
4225,9.182763604
4226,11.10393415
4227,11.14821835
4228,11.46205314
4229,8.110126802
4230,11.53413886
4231,9.169518378
4232,7.714231145
4233,8.979164649
4234,8.577723691
4235,8.68067166
4236,8.476371197
4237,11.93079334
4238,8.30201781
4239,11.45868045
4240,8.929567708
4241,9.36288977
4242,11.63592156
4243,8.658692754
4244,8.378390789
4245,8.723231275
4246,10.77895629
4247,8.363575703
4248,11.92360363
4249,11.10778031
4250,8.754002934
4251,8.743850562
4252,7.491087594
4253,8.764053269
4254,7.624618986
4255,10.33889974
4256,8.030084094
4257,8.449342525
4258,10.5457624
4259,8.877381955
4260,11.4820538
4261,11.4892883
4262,9.14931567
4263,8.201934351
4264,8.528330936
4265,11.73087153
4266,11.3457841
4267,9.100525506
4268,11.08251171
4269,9.626943225
4270,8.348537825
4271,10.96681803
4272,11.9516448
4273,7.847762538
4274,7.82244473
4275,7.82244473
4276,8.435549202
4277,8.184234774
4278,10.8052736
4279,8.903815212
4280,8.929567708
4281,9.312174678
4282,8.392989588
4283,10.98867682
4284,8.462948177
4285,8.831711918
4286,8.009030685
4287,10.86084345
4288,9.182763604
4289,9.071537969
4290,7.920083199
4291,8.60153434
4292,10.95458886
4293,10.86574542
4294,8.236420527
4295,8.647519453
4296,11.70056618
4297,10.8130356
4298,8.42156296
4299,7.454719949
4300,8.733594062
4301,8.435549202
4302,7.624618986
4303,8.577723691
4304,11.11161173
4305,10.69702291
4306,11.49971864
4307,8.363575703
4308,8.822322178
4309,8.938006577
4310,7.87245515
4311,8.754002934
4312,8.979164649
4313,9.317938383
4314,9.093357017
4315,8.803273983
4316,9.086136769
4317,11.62910722
4318,8.812843434
4319,11.22021745
4320,8.184234774
4321,11.94460398
4322,11.81946855
4323,10.87183928
4324,9.093357017
4325,9.17616292
4326,8.449342525
4327,8.502688505
4328,11.72208368
4329,8.577723691
4330,9.034080407
4331,11.08251171
4332,8.050703382
4333,8.462948177
4334,8.723231275
4335,8.636219898
4336,8.184234774
4337,8.61323038
4338,8.407378325
4339,8.253227646
4340,8.090708716
4341,8.253227646
4342,8.946374826
4343,11.50682691
4344,8.68067166
4345,11.20813793
4346,8.859363449
4347,9.221478116
4348,8.363575703
4349,8.636219898
4350,8.42156296
4351,8.743850562
4352,8.577723691
4353,11.04745554
4354,8.528330936
4355,11.75427036
4356,9.515469358
4357,11.0775783
4358,11.51516296
4359,8.754002934
4360,11.72932634
4361,11.93583749
4362,8.903815212
4363,7.416979621
4364,7.294377299
4365,8.841014311
4366,7.103322063
4367,8.129174997
4368,8.166216269
4369,8.841014311
4370,8.938006577
4371,7.336936914
4372,8.129174997
4373,9.749870064
4374,8.090708716
4375,7.592870288
4376,7.98752448
4377,8.647519453
4378,7.87245515
4379,8.378390789
4380,8.449342525
4381,7.965545573
4382,8.954673629
4383,6.797940413
4384,7.203405521
4385,7.592870288
4386,6.931471806
4387,7.769800996
4388,8.764053269
4389,6.643789733
4390,7.154615357
4391,8.166216269
4392,8.99516499
4393,7.154615357
4394,9.114710141
4395,8.987196821
4396,7.592870288
4397,6.556778356
4398,8.070906089
4399,8.348537825
4400,8.476371197
4401,7.87245515
4402,8.903815212
4403,8.184234774
4404,9.208739091
4405,8.392989588
4406,8.219326094
4407,7.965545573
4408,7.742402022
4409,6.104793232
4410,7.294377299
4411,6.643789733
4412,6.931471806
4413,9.041685006
4414,7.377758908
4415,8.636219898
4416,8.378390789
4417,8.903815212
4418,9.034080407
4419,9.227787286
4420,7.154615357
4421,8.929567708
4422,7.82244473
4423,8.68067166
4424,7.416979621
4425,8.859363449
4426,7.685243608
4427,8.236420527
4428,7.049254841
4429,7.203405521
4430,7.943072717
4431,7.416979621
4432,4.852030264
4433,7.624618986
4434,7.249925537
4435,8.348537825
4436,9.041685006
4437,6.643789733
4438,8.269756948
4439,7.249925537
4440,7.685243608
4441,7.943072717
4442,8.647519453
4443,8.868413285
4444,7.592870288
4445,8.60153434
4446,7.685243608
4447,8.253227646
4448,8.166216269
4449,8.317766167
4450,6.556778356
4451,7.154615357
4452,8.42156296
4453,9.340666634
4454,8.219326094
4455,8.449342525
4456,7.294377299
4457,8.754002934
4458,9.945780465
4459,8.540909718
4460,8.51559191
4461,7.560080465
4462,8.050703382
4463,7.526178913
4464,8.009030685
4465,9.041685006
4466,8.553332238
4467,7.82244473
4468,6.356107661
4469,8.502688505
4470,8.050703382
4471,8.540909718
4472,8.502688505
4473,7.943072717
4474,8.184234774
4475,8.201934351
4476,8.449342525
4477,8.754002934
4478,7.655390645
4479,7.592870288
4480,8.30201781
4481,6.797940413
4482,8.129174997
4483,8.528330936
4484,9.093357017
4485,9.3899917
4486,7.526178913
4487,7.560080465
4488,9.252633284
4489,7.82244473
4490,7.685243608
4491,7.769800996
4492,8.553332238
4493,8.009030685
4494,7.920083199
4495,7.920083199
4496,8.110126802
4497,8.540909718
4498,6.356107661
4499,10.62658181
4500,8.30201781
4501,7.560080465
4502,8.803273983
4503,8.61323038
4504,8.859363449
4505,8.110126802
4506,8.070906089
4507,8.462948177
4508,7.920083199
4509,8.793612072
4510,8.831711918
4511,9.169518378
4512,9.135616826
4513,7.98752448
4514,8.050703382
4515,7.416979621
4516,8.236420527
4517,8.166216269
4518,8.476371197
4519,8.166216269
4520,8.201934351
4521,8.166216269
4522,9.400630098
4523,6.797940413
4524,8.7740036
4525,9.093357017
4526,8.868413285
4527,8.577723691
4528,7.943072717
4529,7.049254841
4530,7.796469243
4531,8.502688505
4532,8.540909718
4533,7.203405521
4534,8.435549202
4535,7.377758908
4536,8.030084094
4537,9.041685006
4538,7.294377299
4539,8.476371197
4540,8.42156296
4541,7.87245515
4542,8.269756948
4543,8.691482577
4544,9.234056899
4545,8.502688505
4546,5.545177445
4547,8.636219898
4548,8.60153434
4549,7.336936914
4550,7.454719949
4551,8.30201781
4552,8.378390789
4553,8.050703382
4554,9.018695488
4555,8.793612072
4556,7.769800996
4557,9.182763604
4558,8.219326094
4559,7.454719949
4560,7.965545573
4561,7.560080465
4562,8.489616424
4563,7.203405521
4564,7.98752448
4565,6.931471806
4566,7.87245515
4567,6.797940413
4568,8.009030685
4569,8.938006577
4570,7.294377299
4571,9.651944527
4572,9.162829389
4573,8.110126802
4574,8.009030685
4575,9.135616826
4576,7.82244473
4577,7.98752448
4578,7.896552702
4579,6.723832441
4580,7.655390645
4581,8.14786713
4582,7.416979621
4583,8.723231275
4584,9.093357017
4585,8.166216269
4586,8.317766167
4587,8.783855897
4588,7.154615357
4589,8.68067166
4590,8.462948177
4591,8.476371197
4592,8.42156296
4593,9.071537969
4594,7.624618986
4595,7.920083199
4596,8.489616424
4597,7.714231145
4598,8.070906089
4599,8.009030685
4600,9.034080407
4601,8.589699882
4602,9.026417534
4603,9.978966014
4604,10.71708089
4605,8.407378325
4606,8.378390789
4607,8.929567708
4608,10.76147098
4609,10.25019297
4610,11.13429701
4611,9.351839934
4612,9.282847063
4613,10.01966931
4614,9.859326657
4615,10.77092412
4616,8.050703382
4617,9.898675996
4618,8.577723691
4619,8.348537825
4620,8.712759975
4621,9.89222436
4622,10.35939226
4623,10.71139097
4624,10.43364511
4625,8.236420527
4626,9.84585844
4627,8.30201781
4628,8.658692754
4629,9.821843564
4630,9.797237753
4631,9.688312171
4632,8.090708716
4633,8.110126802
4634,7.87245515
4635,9.618468598
4636,10.62968259
4637,9.156095357
4638,9.927204079
4639,9.738612909
4640,9.727227587
4641,9.814874894
4642,10.46515837
4643,9.936535407
4644,10.06151642
4645,10.56741187
4646,8.987196821
4647,8.166216269
4648,8.589699882
4649,10.04776104
4650,8.60153434
4651,9.335032816
4652,9.84585844
4653,8.317766167
4654,11.06162582
4655,8.61323038
4656,9.258749511
4657,9.340666634
4658,10.58375211
4659,10.5010045
4660,9.749870064
4661,10.83596655
4662,9.605620455
4663,10.29661014
4664,10.16029796
4665,8.392989588
4666,8.61323038
4667,10.84349481
4668,9.917784857
4669,10.24110199
4670,10.47604777
4671,11.05253944
4672,10.55914053
4673,8.363575703
4674,7.98752448
4675,10.48503256
4676,9.258749511
4677,9.818365299
4678,8.803273983
4679,10.65565807
4680,11.07063038
4681,8.540909718
4682,7.655390645
4683,9.715711145
4684,8.691482577
4685,7.82244473
4686,10.31797847
4687,8.733594062
4688,10.29228113
4689,8.51559191
4690,9.895455381
4691,10.77628606
4692,10.09641929
4693,9.049232212
4694,10.06696602
4695,9.135616826
4696,10.38936453
4697,8.14786713
4698,10.34919849
4699,10.96016612
4700,9.026417534
4701,9.790094865
4702,9.920934466
4703,10.08580911
4704,10.51325312
4705,10.33266919
4706,9.346268889
4707,10.51672535
4708,8.129174997
4709,7.847762538
4710,10.26367632
4711,8.269756948
4712,10.58860256
4713,8.540909718
4714,10.71991375
4715,8.286017468
4716,10.87183928
4717,8.691482577
4718,10.83596655
4719,8.754002934
4720,10.67062841
4721,9.486759252
4722,8.66974259
4723,9.614204199
4724,11.04029439
4725,10.62347139
4726,10.56411154
4727,8.502688505
4728,9.609921537
4729,9.252633284
4730,10.68097588
4731,10.17259824
4732,10.52363384
4733,10.34096799
4734,8.723231275
4735,9.093357017
4736,8.449342525
4737,11.23890958
4738,10.43364511
4739,9.835636886
4740,10.96571244
4741,8.868413285
4742,10.35532721
4743,10.10952564
4744,8.946374826
4745,8.286017468
4746,9.17616292
4747,10.10168246
4748,8.528330936
4749,11.02059442
4750,9.804329981
4751,6.797940413
4752,10.8245668
4753,9.688312171
4754,8.42156296
4755,10.01395501
4756,8.449342525
4757,10.47965138
4758,8.743850562
4759,10.17259824
4760,9.618468598
4761,11.08644099
4762,10.49747716
4763,9.707959168
4764,9.566054855
4765,8.68067166
4766,8.971067439
4767,7.624618986
4768,8.987196821
4769,8.877381955
4770,8.979164649
4771,10.67655436
4772,10.55414468
4773,10.13014492
4774,9.639522007
