,datetime,store,week,feat,price,AGE60,EDUC,ETHNIC,INCOME,HHLARGE,WORKWOM,HVAL150,SSTRDIST,SSTRVOL,CPDIST5,CPWVOL5,brand_dominicks,brand_minute.maid,brand_tropicana
4140,2023-08-19,53,18,0,3.56,0.300278681,0.2703835,0.065722248,10.60000405,0.113686757,0.312635693,0.441323063,10.45970992,1.0,2.132004658,0.332950694,0.0,0.0,1.0
4141,2023-08-19,128,18,0,2.99,0.157485189,0.211896894,0.355911221,10.15342882,0.100043497,0.398251192,0.26618705,10.6674474,2.0,1.409463486,0.259004207,0.0,0.0,1.0
4142,2023-08-19,28,18,0,2.67,0.213308785,0.233162564,0.055935473,10.79853422,0.103665655,0.389058524,0.445140033,2.912922287,1.727272727,1.820776686,0.814221001,0.0,1.0,0.0
4143,2023-08-19,67,18,0,2.33,0.210272984,0.284394654,0.050539779,10.79695991,0.101871469,0.385157627,0.376326075,1.63276453,1.785714286,1.929939975,1.143366607,0.0,1.0,0.0
4144,2023-08-19,97,18,0,2.99,0.142433234,0.178182783,0.233612085,10.48374595,0.139324117,0.390218878,0.135732648,16.73439396,1.1875,2.520728232,0.271672959,0.0,0.0,1.0
4145,2023-08-19,88,18,1,1.24,0.160414212,0.15163275,0.142928009,10.54980515,0.13516767,0.401899961,0.18957346,4.981954638,1.6,2.087538672,0.489796498,1.0,0.0,0.0
4146,2023-08-19,103,18,1,1.14,0.058053966,0.194621102,0.187760899,10.58524512,0.204916868,0.36129428,0.090007348,5.100649474,1.2,3.300102441,0.421982695,1.0,0.0,0.0
4147,2023-08-19,111,18,0,3.56,0.210512842,0.096928919,0.995690759,10.13828296,0.157135934,0.288515406,0.012746711,12.19094513,1.894736842,1.465672465,0.289203431,0.0,0.0,1.0
4148,2023-08-19,56,18,0,3.51,0.192888549,0.237550719,0.041356019,10.83182543,0.105927922,0.362168183,0.578125,4.865720568,0.533333333,2.998578338,0.496126662,0.0,0.0,1.0
4149,2023-08-19,107,18,0,2.67,0.261867453,0.273051907,0.025624482,10.82713119,0.094316953,0.311220523,0.533949633,5.821370205,1.19047619,1.994644862,0.300364461,0.0,1.0,0.0
4150,2023-08-19,93,18,0,3.03,0.142390194,0.363016383,0.347395301,10.36719012,0.072001002,0.420637376,0.491839763,13.1902194,0.666666667,1.331641281,0.222243272,0.0,1.0,0.0
4151,2023-08-19,124,18,0,2.73,0.119625811,0.261875835,0.572355861,10.25895677,0.12494986,0.348518562,0.416315588,6.328746874,0.727272727,1.793795763,0.202168946,0.0,1.0,0.0
4152,2023-08-19,123,18,0,2.99,0.176040942,0.153191489,0.204809699,10.33410045,0.145040289,0.3115727,0.228675136,7.449993976,1.111111111,1.60714281,0.166802611,0.0,1.0,0.0
4153,2023-08-19,72,18,1,1.24,0.283727688,0.268724553,0.04593884,10.71219307,0.101522843,0.331130976,0.571315163,3.002118069,0.857142857,1.696152707,0.644907796,1.0,0.0,0.0
4154,2023-08-19,64,18,0,3.51,0.141992021,0.16082131,0.070034198,10.60581744,0.135339885,0.391294542,0.093860685,3.503787688,1.923076923,1.939224403,0.560240328,0.0,0.0,1.0
4155,2023-08-19,128,18,1,1.24,0.157485189,0.211896894,0.355911221,10.15342882,0.100043497,0.398251192,0.26618705,10.6674474,2.0,1.409463486,0.259004207,1.0,0.0,0.0
4156,2023-08-19,97,18,1,1.24,0.142433234,0.178182783,0.233612085,10.48374595,0.139324117,0.390218878,0.135732648,16.73439396,1.1875,2.520728232,0.271672959,1.0,0.0,0.0
4157,2023-08-19,86,18,0,2.99,0.138756374,0.096763919,0.427866425,10.08897077,0.118656482,0.293206793,0.21005386,2.038235325,0.952380952,1.165745204,0.460779411,0.0,0.0,1.0
4158,2023-08-19,73,18,1,1.14,0.257450782,0.07305396,0.109213291,10.61496569,0.135340763,0.292748225,0.005144033,2.584605038,1.5,3.228630183,0.18318752,1.0,0.0,0.0
4159,2023-08-19,72,18,0,2.61,0.283727688,0.268724553,0.04593884,10.71219307,0.101522843,0.331130976,0.571315163,3.002118069,0.857142857,1.696152707,0.644907796,0.0,1.0,0.0
4160,2023-08-19,105,18,1,1.14,0.175542126,0.094235589,0.365410594,10.41439317,0.159839527,0.360890119,0.074418605,4.037829402,0.96,3.354376593,0.520134391,1.0,0.0,0.0
4161,2023-08-19,105,18,0,2.99,0.175542126,0.094235589,0.365410594,10.41439317,0.159839527,0.360890119,0.074418605,4.037829402,0.96,3.354376593,0.520134391,0.0,0.0,1.0
4162,2023-08-19,121,18,0,2.48,0.16358133,0.35061287,0.039173539,10.94992897,0.091693756,0.382304265,0.61086249,3.751225161,1.090909091,2.069345766,0.559533568,0.0,1.0,0.0
4163,2023-08-19,86,18,1,1.24,0.138756374,0.096763919,0.427866425,10.08897077,0.118656482,0.293206793,0.21005386,2.038235325,0.952380952,1.165745204,0.460779411,1.0,0.0,0.0
4164,2023-08-19,129,18,1,1.24,0.103412869,0.307842548,0.034128692,10.99986401,0.122080527,0.367876448,0.691439828,7.082314817,1.041666667,2.65687913,0.342210744,1.0,0.0,0.0
4165,2023-08-19,50,18,0,2.47,0.153357376,0.128764278,0.07092564,10.58930796,0.111798396,0.3242127,0.240180587,2.767046304,0.727272727,1.939328534,0.470972765,0.0,1.0,0.0
4166,2023-08-19,77,18,0,2.44,0.10110045,0.376871097,0.073507887,10.98312087,0.118093174,0.414163823,0.624113475,1.875487675,1.176470588,2.510313339,0.554352329,0.0,1.0,0.0
4167,2023-08-19,2,18,1,1.24,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613,1.0,0.0,0.0
4168,2023-08-19,118,18,1,1.24,0.289442379,0.224725883,0.040669145,10.63236378,0.090132827,0.354977468,0.475752773,1.945508831,0.923076923,2.046488588,0.513721734,1.0,0.0,0.0
4169,2023-08-19,83,18,0,2.48,0.200834686,0.145984905,0.107628101,10.45607873,0.098153547,0.330632306,0.050756901,1.346800846,1.6,3.901358126,0.261860719,0.0,1.0,0.0
4170,2023-08-19,117,18,0,3.51,0.110102729,0.249083542,0.049851894,10.76096203,0.106357795,0.439136251,0.352834113,3.434272274,1.4,1.849425028,0.498380462,0.0,0.0,1.0
4171,2023-08-19,128,18,0,2.44,0.157485189,0.211896894,0.355911221,10.15342882,0.100043497,0.398251192,0.26618705,10.6674474,2.0,1.409463486,0.259004207,0.0,1.0,0.0
4172,2023-08-19,102,18,1,1.14,0.216626232,0.120657539,0.172158585,10.49385422,0.13893104,0.289944134,0.034301485,5.844058186,0.689655172,2.353846891,0.158903149,1.0,0.0,0.0
4173,2023-08-19,73,18,0,3.04,0.257450782,0.07305396,0.109213291,10.61496569,0.135340763,0.292748225,0.005144033,2.584605038,1.5,3.228630183,0.18318752,0.0,0.0,1.0
4174,2023-08-19,110,18,0,2.71,0.114956688,0.167553191,0.152944449,10.52085999,0.161950632,0.404314087,0.232741256,8.458996675,0.954545455,2.335458124,0.321927182,0.0,1.0,0.0
4175,2023-08-19,112,18,0,2.46,0.08972372,0.329898517,0.069710243,10.88265918,0.096660967,0.440164355,0.56065207,3.101112587,0.535714286,3.017842945,0.311666297,0.0,1.0,0.0
4176,2023-08-19,105,18,0,2.52,0.175542126,0.094235589,0.365410594,10.41439317,0.159839527,0.360890119,0.074418605,4.037829402,0.96,3.354376593,0.520134391,0.0,1.0,0.0
4177,2023-08-19,116,18,1,1.24,0.18817339,0.259224748,0.033137058,10.69711335,0.117657192,0.35563513,0.308160505,3.215079635,1.666666667,1.55776418,0.812883335,1.0,0.0,0.0
4178,2023-08-19,93,18,1,1.24,0.142390194,0.363016383,0.347395301,10.36719012,0.072001002,0.420637376,0.491839763,13.1902194,0.666666667,1.331641281,0.222243272,1.0,0.0,0.0
4179,2023-08-19,62,18,0,2.87,0.222534262,0.517760337,0.026510896,11.23619652,0.103979265,0.322765158,0.916699488,5.452685258,0.705882353,2.184049779,0.201722445,0.0,1.0,0.0
4180,2023-08-19,14,18,1,1.24,0.213949275,0.348293024,0.034178744,11.04392933,0.107894294,0.362305746,0.750769908,3.320947571,0.75,2.359891293,0.73181003,1.0,0.0,0.0
4181,2023-08-19,117,18,1,1.24,0.110102729,0.249083542,0.049851894,10.76096203,0.106357795,0.439136251,0.352834113,3.434272274,1.4,1.849425028,0.498380462,1.0,0.0,0.0
4182,2023-08-19,122,18,0,3.19,0.061953911,0.255889066,0.078372885,10.77505285,0.125831821,0.425860127,0.280446271,2.597516352,0.6,2.752490308,0.238737607,0.0,0.0,1.0
4183,2023-08-19,78,18,0,3.19,0.111947994,0.314432275,0.056086079,10.95917494,0.111221204,0.423952262,0.528312901,0.132096821,1.142857143,1.704244878,0.515669276,0.0,0.0,1.0
4184,2023-08-19,12,18,0,2.88,0.178341405,0.253412969,0.380697988,9.996659083,0.057212416,0.390941597,0.386627907,9.198733552,1.111111111,0.83930322,0.10599881,0.0,1.0,0.0
4185,2023-08-19,44,18,1,1.24,0.190982776,0.329738388,0.037632074,10.86915875,0.116388096,0.340794382,0.64268521,6.134798707,0.615384615,1.64310311,0.539190205,1.0,0.0,0.0
4186,2023-08-19,88,18,0,2.99,0.160414212,0.15163275,0.142928009,10.54980515,0.13516767,0.401899961,0.18957346,4.981954638,1.6,2.087538672,0.489796498,0.0,0.0,1.0
4187,2023-08-19,131,18,0,3.51,0.17065481,0.2713958,0.074656427,10.79353697,0.090100341,0.414841412,0.455995496,3.159728192,0.625,1.49003586,0.383226786,0.0,0.0,1.0
4188,2023-08-19,132,18,1,1.14,0.139617348,0.264528441,0.273974204,10.61915425,0.129984231,0.352754754,0.148870968,2.312046161,1.5625,2.795615017,0.478339596,1.0,0.0,0.0
4189,2023-08-19,94,18,0,3.04,0.103002197,0.229390404,0.059311691,10.7445158,0.128111377,0.402313223,0.367446809,3.960019335,1.494736842,1.804932958,0.42732801,0.0,0.0,1.0
4190,2023-08-19,123,18,1,1.24,0.176040942,0.153191489,0.204809699,10.33410045,0.145040289,0.3115727,0.228675136,7.449993976,1.111111111,1.60714281,0.166802611,1.0,0.0,0.0
4191,2023-08-19,45,18,1,1.14,0.128857348,0.280150164,0.087233873,10.74537796,0.083717204,0.464112624,0.342017119,3.158816596,1.25,2.891890631,0.887524737,1.0,0.0,0.0
4192,2023-08-19,77,18,1,1.14,0.10110045,0.376871097,0.073507887,10.98312087,0.118093174,0.414163823,0.624113475,1.875487675,1.176470588,2.510313339,0.554352329,1.0,0.0,0.0
4193,2023-08-19,97,18,0,2.73,0.142433234,0.178182783,0.233612085,10.48374595,0.139324117,0.390218878,0.135732648,16.73439396,1.1875,2.520728232,0.271672959,0.0,1.0,0.0
4194,2023-08-19,109,18,0,3.56,0.151055656,0.476916693,0.060687451,11.23319833,0.114171257,0.340806694,0.878804348,7.481499805,0.714285714,2.416943478,0.394100191,0.0,0.0,1.0
4195,2023-08-19,130,18,0,3.56,0.145117314,0.143406846,0.984896319,9.966650127,0.111081513,0.337029744,0.080565371,17.85595081,1.636363636,0.951815576,0.094561751,0.0,0.0,1.0
4196,2023-08-19,118,18,0,2.9,0.289442379,0.224725883,0.040669145,10.63236378,0.090132827,0.354977468,0.475752773,1.945508831,0.923076923,2.046488588,0.513721734,0.0,1.0,0.0
4197,2023-08-19,54,18,0,3.51,0.090222278,0.421125644,0.046640859,10.91089788,0.103522408,0.43671875,0.646023263,4.899564267,1.333333333,1.963412365,0.645830051,0.0,0.0,1.0
4198,2023-08-19,48,18,0,3.51,0.097921961,0.303260384,0.099491703,10.75602879,0.07848683,0.459682823,0.303356282,4.65068687,1.615384615,2.198071182,0.904416734,0.0,0.0,1.0
4199,2023-08-19,78,18,1,1.14,0.111947994,0.314432275,0.056086079,10.95917494,0.111221204,0.423952262,0.528312901,0.132096821,1.142857143,1.704244878,0.515669276,1.0,0.0,0.0
4200,2023-08-19,113,18,0,2.87,0.299352545,0.151592429,0.026448309,10.64766049,0.091559829,0.297514876,0.378173027,4.235048902,0.52173913,3.305794933,0.366915963,0.0,1.0,0.0
4201,2023-08-19,33,18,0,2.91,0.134169965,0.419688004,0.130127179,10.34592726,0.013506356,0.472308288,0.862559242,3.129556199,2.416666667,0.867215261,0.752824617,0.0,1.0,0.0
4202,2023-08-19,98,18,0,2.41,0.24920053,0.051702821,0.164963731,10.57359638,0.125409403,0.299584392,0.009843473,6.23035712,1.5,3.133176717,0.381569368,0.0,1.0,0.0
4203,2023-08-19,64,18,0,2.76,0.141992021,0.16082131,0.070034198,10.60581744,0.135339885,0.391294542,0.093860685,3.503787688,1.923076923,1.939224403,0.560240328,0.0,1.0,0.0
4204,2023-08-19,62,18,1,1.24,0.222534262,0.517760337,0.026510896,11.23619652,0.103979265,0.322765158,0.916699488,5.452685258,0.705882353,2.184049779,0.201722445,1.0,0.0,0.0
4205,2023-08-19,81,18,0,3.51,0.181118938,0.234201612,0.073961623,10.71993585,0.088337065,0.42954279,0.478846154,3.768907476,0.791666667,1.132215571,0.379390304,0.0,0.0,1.0
4206,2023-08-19,130,18,1,1.24,0.145117314,0.143406846,0.984896319,9.966650127,0.111081513,0.337029744,0.080565371,17.85595081,1.636363636,0.951815576,0.094561751,1.0,0.0,0.0
4207,2023-08-19,32,18,0,2.91,0.254953032,0.198259861,0.031938514,10.67447502,0.080251365,0.344152081,0.538346427,6.497971979,0.52173913,3.337253941,0.365659802,0.0,1.0,0.0
4208,2023-08-19,107,18,1,1.24,0.261867453,0.273051907,0.025624482,10.82713119,0.094316953,0.311220523,0.533949633,5.821370205,1.19047619,1.994644862,0.300364461,1.0,0.0,0.0
4209,2023-08-19,28,18,0,3.51,0.213308785,0.233162564,0.055935473,10.79853422,0.103665655,0.389058524,0.445140033,2.912922287,1.727272727,1.820776686,0.814221001,0.0,0.0,1.0
4210,2023-08-19,132,18,0,2.4,0.139617348,0.264528441,0.273974204,10.61915425,0.129984231,0.352754754,0.148870968,2.312046161,1.5625,2.795615017,0.478339596,0.0,1.0,0.0
4211,2023-08-19,51,18,0,3.51,0.176159718,0.171916711,0.025425719,10.62083942,0.130340815,0.313189796,0.316889001,2.102553804,1.25,2.226766425,0.310202569,0.0,0.0,1.0
4212,2023-08-19,114,18,1,1.14,0.182173295,0.094424515,0.441169508,10.34794899,0.111967075,0.307476963,0.009842116,4.935835625,1.454545455,3.239227061,0.147758687,1.0,0.0,0.0
4213,2023-08-19,56,18,0,2.74,0.192888549,0.237550719,0.041356019,10.83182543,0.105927922,0.362168183,0.578125,4.865720568,0.533333333,2.998578338,0.496126662,0.0,1.0,0.0
4214,2023-08-19,124,18,1,1.24,0.119625811,0.261875835,0.572355861,10.25895677,0.12494986,0.348518562,0.416315588,6.328746874,0.727272727,1.793795763,0.202168946,1.0,0.0,0.0
4215,2023-08-19,126,18,0,2.67,0.107002273,0.413222417,0.045018573,10.9808762,0.113699475,0.421959283,0.573626374,5.065200839,1.69047619,1.858260236,0.717799295,0.0,1.0,0.0
4216,2023-08-19,114,18,0,2.48,0.182173295,0.094424515,0.441169508,10.34794899,0.111967075,0.307476963,0.009842116,4.935835625,1.454545455,3.239227061,0.147758687,0.0,1.0,0.0
4217,2023-08-19,104,18,0,2.82,0.135286373,0.249684461,0.039405624,10.69885282,0.117514274,0.405306896,0.407496492,11.94482409,1.052631579,1.342004856,0.189129482,0.0,1.0,0.0
4218,2023-08-19,49,18,0,3.51,0.187473187,0.319949969,0.038352638,10.80675383,0.10247191,0.346411721,0.431708991,3.439418592,2.272727273,1.807235771,0.920568958,0.0,0.0,1.0
4219,2023-08-19,102,18,0,3.04,0.216626232,0.120657539,0.172158585,10.49385422,0.13893104,0.289944134,0.034301485,5.844058186,0.689655172,2.353846891,0.158903149,0.0,0.0,1.0
4220,2023-08-19,47,18,0,2.64,0.125798297,0.140598651,0.120675891,10.63532646,0.145731588,0.398027021,0.335671343,4.910910687,2.028571429,1.967744964,0.794855358,0.0,1.0,0.0
4221,2023-08-19,44,18,0,2.87,0.190982776,0.329738388,0.037632074,10.86915875,0.116388096,0.340794382,0.64268521,6.134798707,0.615384615,1.64310311,0.539190205,0.0,1.0,0.0
4222,2023-08-19,8,18,0,3.04,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947,0.0,0.0,1.0
4223,2023-08-19,83,18,1,1.14,0.200834686,0.145984905,0.107628101,10.45607873,0.098153547,0.330632306,0.050756901,1.346800846,1.6,3.901358126,0.261860719,1.0,0.0,0.0
4224,2023-08-19,14,18,0,2.87,0.213949275,0.348293024,0.034178744,11.04392933,0.107894294,0.362305746,0.750769908,3.320947571,0.75,2.359891293,0.73181003,0.0,1.0,0.0
4225,2023-08-19,9,18,0,3.04,0.269119018,0.222172318,0.032618826,10.78715178,0.096830474,0.358994501,0.505747126,1.103278736,0.666666667,1.820474337,0.441268272,0.0,0.0,1.0
4226,2023-08-19,126,18,1,1.24,0.107002273,0.413222417,0.045018573,10.9808762,0.113699475,0.421959283,0.573626374,5.065200839,1.69047619,1.858260236,0.717799295,1.0,0.0,0.0
4227,2023-08-19,5,18,1,1.24,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837,1.0,0.0,0.0
4228,2023-08-19,9,18,1,1.14,0.269119018,0.222172318,0.032618826,10.78715178,0.096830474,0.358994501,0.505747126,1.103278736,0.666666667,1.820474337,0.441268272,1.0,0.0,0.0
4229,2023-08-19,116,18,0,3.51,0.18817339,0.259224748,0.033137058,10.69711335,0.117657192,0.35563513,0.308160505,3.215079635,1.666666667,1.55776418,0.812883335,0.0,0.0,1.0
4230,2023-08-19,122,18,1,1.14,0.061953911,0.255889066,0.078372885,10.77505285,0.125831821,0.425860127,0.280446271,2.597516352,0.6,2.752490308,0.238737607,1.0,0.0,0.0
4231,2023-08-19,131,18,0,2.47,0.17065481,0.2713958,0.074656427,10.79353697,0.090100341,0.414841412,0.455995496,3.159728192,0.625,1.49003586,0.383226786,0.0,1.0,0.0
4232,2023-08-19,68,18,0,3.13,0.181417756,0.159721511,0.220991053,10.1883657,0.108476376,0.330539657,0.218654434,6.650601624,1.538461538,1.626191859,0.125092069,0.0,1.0,0.0
4233,2023-08-19,119,18,0,2.31,0.121574965,0.279952033,0.049584956,10.75271926,0.089350352,0.462266179,0.459405941,2.213790697,1.153846154,2.71959438,0.722367357,0.0,1.0,0.0
4234,2023-08-19,111,18,0,2.72,0.210512842,0.096928919,0.995690759,10.13828296,0.157135934,0.288515406,0.012746711,12.19094513,1.894736842,1.465672465,0.289203431,0.0,1.0,0.0
4235,2023-08-19,110,18,0,2.99,0.114956688,0.167553191,0.152944449,10.52085999,0.161950632,0.404314087,0.232741256,8.458996675,0.954545455,2.335458124,0.321927182,0.0,0.0,1.0
4236,2023-08-19,126,18,0,3.51,0.107002273,0.413222417,0.045018573,10.9808762,0.113699475,0.421959283,0.573626374,5.065200839,1.69047619,1.858260236,0.717799295,0.0,0.0,1.0
4237,2023-08-19,40,18,1,0.92,0.1818518,0.072128605,0.044053067,10.55025042,0.126812989,0.306107955,0.068989386,1.086386161,0.4,1.28992007,0.444661211,1.0,0.0,0.0
4238,2023-08-19,117,18,0,2.74,0.110102729,0.249083542,0.049851894,10.76096203,0.106357795,0.439136251,0.352834113,3.434272274,1.4,1.849425028,0.498380462,0.0,1.0,0.0
4239,2023-08-19,18,18,1,1.14,0.272313368,0.072246456,0.074417144,10.39197554,0.097937631,0.313907719,0.093351946,1.980307092,0.666666667,1.684315129,0.154224764,1.0,0.0,0.0
4240,2023-08-19,76,18,0,2.99,0.149192423,0.087711787,0.425324028,10.1406129,0.144373905,0.296352584,0.096330275,3.558380317,0.909090909,1.07563146,0.214416531,0.0,0.0,1.0
4241,2023-08-19,75,18,0,2.99,0.207699493,0.219548453,0.415999466,9.867082871,0.063964709,0.315583259,0.496,7.192666501,2.230769231,1.375126442,0.703181889,0.0,0.0,1.0
4242,2023-08-19,12,18,1,1.24,0.178341405,0.253412969,0.380697988,9.996659083,0.057212416,0.390941597,0.386627907,9.198733552,1.111111111,0.83930322,0.10599881,1.0,0.0,0.0
4243,2023-08-19,113,18,0,3.51,0.299352545,0.151592429,0.026448309,10.64766049,0.091559829,0.297514876,0.378173027,4.235048902,0.52173913,3.305794933,0.366915963,0.0,0.0,1.0
4244,2023-08-19,90,18,0,2.99,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,0.0,0.0,1.0
4245,2023-08-19,70,18,0,2.51,0.190235804,0.165669605,0.162860821,10.41235125,0.110542664,0.32772939,0.049271137,3.909329477,0.5,3.527768437,0.367773151,0.0,1.0,0.0
4246,2023-08-19,64,18,1,1.24,0.141992021,0.16082131,0.070034198,10.60581744,0.135339885,0.391294542,0.093860685,3.503787688,1.923076923,1.939224403,0.560240328,1.0,0.0,0.0
4247,2023-08-19,21,18,0,2.4,0.066896458,0.17750345,0.105038777,10.71619397,0.164179104,0.406070931,0.123485737,0.267524672,1.05,1.953944431,0.602073176,0.0,1.0,0.0
4248,2023-08-19,74,18,1,1.24,0.307397856,0.07119776,0.041542429,10.48001664,0.090196478,0.297796572,0.15625,7.05964577,0.666666667,2.533639879,0.394653498,1.0,0.0,0.0
4249,2023-08-19,104,18,1,1.24,0.135286373,0.249684461,0.039405624,10.69885282,0.117514274,0.405306896,0.407496492,11.94482409,1.052631579,1.342004856,0.189129482,1.0,0.0,0.0
4250,2023-08-19,115,18,0,2.55,0.060280055,0.406312482,0.043971995,10.94748525,0.151332196,0.405279954,0.64424253,4.837982618,0.952380952,1.717685861,0.350483258,0.0,1.0,0.0
4251,2023-08-19,93,18,0,3.56,0.142390194,0.363016383,0.347395301,10.36719012,0.072001002,0.420637376,0.491839763,13.1902194,0.666666667,1.331641281,0.222243272,0.0,0.0,1.0
4252,2023-08-19,103,18,0,3.04,0.058053966,0.194621102,0.187760899,10.58524512,0.204916868,0.36129428,0.090007348,5.100649474,1.2,3.300102441,0.421982695,0.0,0.0,1.0
4253,2023-08-19,122,18,0,2.54,0.061953911,0.255889066,0.078372885,10.77505285,0.125831821,0.425860127,0.280446271,2.597516352,0.6,2.752490308,0.238737607,0.0,1.0,0.0
4254,2023-08-19,106,18,0,2.73,0.109887349,0.157939308,0.19058587,10.50684678,0.146638759,0.367482993,0.099963249,6.250902694,0.904761905,0.991094709,0.103491755,0.0,1.0,0.0
4255,2023-08-19,28,18,1,1.24,0.213308785,0.233162564,0.055935473,10.79853422,0.103665655,0.389058524,0.445140033,2.912922287,1.727272727,1.820776686,0.814221001,1.0,0.0,0.0
4256,2023-08-19,59,18,0,3.19,0.110818913,0.233036093,0.024246568,10.7150398,0.140676118,0.390696107,0.292651757,0.217274596,1.0,3.331154049,0.395539036,0.0,0.0,1.0
4257,2023-08-19,76,18,0,2.54,0.149192423,0.087711787,0.425324028,10.1406129,0.144373905,0.296352584,0.096330275,3.558380317,0.909090909,1.07563146,0.214416531,0.0,1.0,0.0
4258,2023-08-19,48,18,1,1.24,0.097921961,0.303260384,0.099491703,10.75602879,0.07848683,0.459682823,0.303356282,4.65068687,1.615384615,2.198071182,0.904416734,1.0,0.0,0.0
4259,2023-08-19,72,18,0,3.56,0.283727688,0.268724553,0.04593884,10.71219307,0.101522843,0.331130976,0.571315163,3.002118069,0.857142857,1.696152707,0.644907796,0.0,0.0,1.0
4260,2023-08-19,91,18,1,1.24,0.255730611,0.144310113,0.024680506,10.53844932,0.108284634,0.289097744,0.144424674,6.292594104,2.571428571,2.089837391,0.681790161,1.0,0.0,0.0
4261,2023-08-19,80,18,1,1.14,0.152691263,0.304465687,0.041910238,10.90950929,0.099890045,0.403603604,0.548122392,0.323594391,0.5,1.755245053,0.356535884,1.0,0.0,0.0
4262,2023-08-19,101,18,0,2.99,0.225035218,0.174741859,0.087422017,10.65993812,0.096042271,0.390065147,0.354573672,4.849622717,0.5,2.200317948,0.342081421,0.0,0.0,1.0
4263,2023-08-19,91,18,0,2.68,0.255730611,0.144310113,0.024680506,10.53844932,0.108284634,0.289097744,0.144424674,6.292594104,2.571428571,2.089837391,0.681790161,0.0,1.0,0.0
4264,2023-08-19,129,18,0,3.45,0.103412869,0.307842548,0.034128692,10.99986401,0.122080527,0.367876448,0.691439828,7.082314817,1.041666667,2.65687913,0.342210744,0.0,0.0,1.0
4265,2023-08-19,90,18,1,1.24,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,1.0,0.0,0.0
4266,2023-08-19,51,18,1,1.24,0.176159718,0.171916711,0.025425719,10.62083942,0.130340815,0.313189796,0.316889001,2.102553804,1.25,2.226766425,0.310202569,1.0,0.0,0.0
4267,2023-08-19,132,18,0,3.04,0.139617348,0.264528441,0.273974204,10.61915425,0.129984231,0.352754754,0.148870968,2.312046161,1.5625,2.795615017,0.478339596,0.0,0.0,1.0
4268,2023-08-19,75,18,1,1.24,0.207699493,0.219548453,0.415999466,9.867082871,0.063964709,0.315583259,0.496,7.192666501,2.230769231,1.375126442,0.703181889,1.0,0.0,0.0
4269,2023-08-19,112,18,0,3.04,0.08972372,0.329898517,0.069710243,10.88265918,0.096660967,0.440164355,0.56065207,3.101112587,0.535714286,3.017842945,0.311666297,0.0,0.0,1.0
4270,2023-08-19,95,18,0,2.8,0.230717504,0.085642082,0.096900007,10.38347245,0.105074321,0.292846213,0.042876284,8.551712371,1.428571429,2.007203953,0.489206218,0.0,1.0,0.0
4271,2023-08-19,54,18,1,1.24,0.090222278,0.421125644,0.046640859,10.91089788,0.103522408,0.43671875,0.646023263,4.899564267,1.333333333,1.963412365,0.645830051,1.0,0.0,0.0
4272,2023-08-19,100,18,1,1.24,0.136995144,0.049550286,0.564086801,10.0365751,0.216354344,0.267233951,0.011117974,8.369534986,1.115384615,2.109824346,0.197683955,1.0,0.0,0.0
4273,2023-08-19,50,18,0,3.04,0.153357376,0.128764278,0.07092564,10.58930796,0.111798396,0.3242127,0.240180587,2.767046304,0.727272727,1.939328534,0.470972765,0.0,0.0,1.0
4274,2023-08-19,104,18,0,3.51,0.135286373,0.249684461,0.039405624,10.69885282,0.117514274,0.405306896,0.407496492,11.94482409,1.052631579,1.342004856,0.189129482,0.0,0.0,1.0
4275,2023-08-19,59,18,0,2.48,0.110818913,0.233036093,0.024246568,10.7150398,0.140676118,0.390696107,0.292651757,0.217274596,1.0,3.331154049,0.395539036,0.0,1.0,0.0
4276,2023-08-19,75,18,0,2.85,0.207699493,0.219548453,0.415999466,9.867082871,0.063964709,0.315583259,0.496,7.192666501,2.230769231,1.375126442,0.703181889,0.0,1.0,0.0
4277,2023-08-19,21,18,0,2.99,0.066896458,0.17750345,0.105038777,10.71619397,0.164179104,0.406070931,0.123485737,0.267524672,1.05,1.953944431,0.602073176,0.0,0.0,1.0
4278,2023-08-19,106,18,1,1.24,0.109887349,0.157939308,0.19058587,10.50684678,0.146638759,0.367482993,0.099963249,6.250902694,0.904761905,0.991094709,0.103491755,1.0,0.0,0.0
4279,2023-08-19,94,18,0,2.44,0.103002197,0.229390404,0.059311691,10.7445158,0.128111377,0.402313223,0.367446809,3.960019335,1.494736842,1.804932958,0.42732801,0.0,1.0,0.0
4280,2023-08-19,80,18,0,2.35,0.152691263,0.304465687,0.041910238,10.90950929,0.099890045,0.403603604,0.548122392,0.323594391,0.5,1.755245053,0.356535884,0.0,1.0,0.0
4281,2023-08-19,124,18,0,2.99,0.119625811,0.261875835,0.572355861,10.25895677,0.12494986,0.348518562,0.416315588,6.328746874,0.727272727,1.793795763,0.202168946,0.0,0.0,1.0
